0	1	2	
14.16	2.03876e+33	4.45701e+33	
14.17	2.15128e+33	4.70301e+33	
14.18	2.27002e+33	4.96258e+33	
14.19	2.3953e+33	5.23647e+33	
14.2	2.52751e+33	5.52548e+33	
14.21	2.667e+33	5.83044e+33	
14.22	2.8142e+33	6.15224e+33	
14.23	2.96952e+33	6.49179e+33	
14.24	3.13342e+33	6.85009e+33	
14.25	3.30636e+33	7.22816e+33	
14.26	3.48884e+33	7.6271e+33	
14.27	3.6814e+33	8.04805e+33	
14.28	3.88458e+33	8.49224e+33	
14.29	4.09898e+33	8.96095e+33	
14.3	4.32521e+33	9.45552e+33	
14.31	4.56393e+33	9.97739e+33	
14.32	4.81582e+33	1.05281e+34	
14.33	5.08162e+33	1.11091e+34	
14.34	5.36208e+33	1.17223e+34	
14.35	5.65803e+33	1.23692e+34	
14.36	5.9703e+33	1.30519e+34	
14.37	6.29982e+33	1.37723e+34	
14.38	6.64752e+33	1.45324e+34	
14.39	7.01441e+33	1.53345e+34	
14.4	7.40155e+33	1.61808e+34	
14.41	7.81005e+33	1.70739e+34	
14.42	8.24111e+33	1.80162e+34	
14.43	8.69595e+33	1.90106e+34	
14.44	9.1759e+33	2.00598e+34	
14.45	9.68234e+33	2.11669e+34	
14.46	1.02167e+34	2.23352e+34	
14.47	1.07806e+34	2.35679e+34	
14.48	1.13756e+34	2.48687e+34	
14.49	1.20035e+34	2.62412e+34	
14.5	1.26659e+34	2.76895e+34	
14.51	1.3365e+34	2.92178e+34	
14.52	1.41027e+34	3.08304e+34	
14.53	1.4881e+34	3.2532e+34	
14.54	1.57023e+34	3.43275e+34	
14.55	1.6569e+34	3.62221e+34	
14.56	1.74834e+34	3.82213e+34	
14.57	1.84484e+34	4.03308e+34	
14.58	1.94666e+34	4.25567e+34	
14.59	2.0541e+34	4.49055e+34	
14.6	2.16747e+34	4.73839e+34	
14.61	2.2871e+34	4.99991e+34	
14.62	2.41333e+34	5.27587e+34	
14.63	2.54652e+34	5.56706e+34	
14.64	2.68707e+34	5.87431e+34	
14.65	2.83538e+34	6.19853e+34	
14.66	2.99187e+34	6.54064e+34	
14.67	3.15699e+34	6.90163e+34	
14.68	3.33123e+34	7.28255e+34	
14.69	3.51509e+34	7.68448e+34	
14.7	3.7091e+34	8.10861e+34	
14.71	3.91381e+34	8.55614e+34	
14.72	4.12982e+34	9.02837e+34	
14.73	4.35775e+34	9.52666e+34	
14.74	4.59827e+34	1.00525e+35	
14.75	4.85206e+34	1.06073e+35	
14.76	5.11985e+34	1.11927e+35	
14.77	5.40243e+34	1.18105e+35	
14.78	5.7006e+34	1.24623e+35	
14.79	6.01522e+34	1.31501e+35	
14.8	6.34722e+34	1.38759e+35	
14.81	6.69753e+34	1.46417e+35	
14.82	7.06718e+34	1.54499e+35	
14.83	7.45724e+34	1.63026e+35	
14.84	7.86882e+34	1.72023e+35	
14.85	8.30311e+34	1.81518e+35	
14.86	8.76138e+34	1.91536e+35	
14.87	9.24494e+34	2.02107e+35	
14.88	9.75519e+34	2.13262e+35	
14.89	1.02936e+35	2.25032e+35	
14.9	1.08617e+35	2.37452e+35	
14.91	1.14612e+35	2.50558e+35	
14.92	1.20938e+35	2.64387e+35	
14.93	1.27612e+35	2.78979e+35	
14.94	1.34656e+35	2.94376e+35	
14.95	1.42088e+35	3.10623e+35	
14.96	1.4993e+35	3.27767e+35	
14.97	1.58205e+35	3.45858e+35	
14.98	1.66936e+35	3.64946e+35	
14.99	1.7615e+35	3.85088e+35	
15	1.85872e+35	4.06342e+35	
15.01	1.96131e+35	4.28769e+35	
15.02	2.06955e+35	4.52434e+35	
15.03	2.18378e+35	4.77404e+35	
15.04	2.3043e+35	5.03753e+35	
15.05	2.43148e+35	5.31557e+35	
15.06	2.56568e+35	5.60894e+35	
15.07	2.70729e+35	5.91851e+35	
15.08	2.85671e+35	6.24517e+35	
15.09	3.01438e+35	6.58985e+35	
15.1	3.18075e+35	6.95356e+35	
15.11	3.3563e+35	7.33734e+35	
15.12	3.54154e+35	7.7423e+35	
15.13	3.737e+35	8.16962e+35	
15.14	3.94326e+35	8.62051e+35	
15.15	4.16089e+35	9.0963e+35	
15.16	4.39054e+35	9.59834e+35	
15.17	4.63287e+35	1.01281e+36	
15.18	4.88856e+35	1.06871e+36	
15.19	5.15837e+35	1.12769e+36	
15.2	5.44307e+35	1.18993e+36	
15.21	5.74349e+35	1.25561e+36	
15.22	6.06048e+35	1.32491e+36	
15.23	6.39497e+35	1.39803e+36	
15.24	6.74793e+35	1.47519e+36	
15.25	7.12036e+35	1.55661e+36	
15.26	7.51335e+35	1.64252e+36	
15.27	7.92802e+35	1.73318e+36	
15.28	8.36559e+35	1.82883e+36	
15.29	8.8273e+35	1.92977e+36	
15.3	9.3145e+35	2.03628e+36	
15.31	9.82858e+35	2.14867e+36	
15.32	1.0371e+36	2.26726e+36	
15.33	1.09434e+36	2.39239e+36	
15.34	1.15474e+36	2.52443e+36	
15.35	1.21848e+36	2.66376e+36	
15.36	1.28573e+36	2.81078e+36	
15.37	1.35669e+36	2.96591e+36	
15.38	1.43157e+36	3.12961e+36	
15.39	1.51058e+36	3.30234e+36	
15.4	1.59395e+36	3.4846e+36	
15.41	1.68192e+36	3.67692e+36	
15.42	1.77475e+36	3.87986e+36	
15.43	1.8727e+36	4.09399e+36	
15.44	1.97606e+36	4.31995e+36	
15.45	2.08513e+36	4.55838e+36	
15.46	2.20021e+36	4.80996e+36	
15.47	2.32164e+36	5.07544e+36	
15.48	2.44978e+36	5.35556e+36	
15.49	2.58499e+36	5.65114e+36	
15.5	2.72766e+36	5.96304e+36	
15.51	2.8782e+36	6.29216e+36	
15.52	3.03706e+36	6.63943e+36	
15.53	3.20468e+36	7.00588e+36	
15.54	3.38155e+36	7.39255e+36	
15.55	3.56819e+36	7.80056e+36	
15.56	3.76512e+36	8.23108e+36	
15.57	3.97293e+36	8.68538e+36	
15.58	4.1922e+36	9.16474e+36	
15.59	4.42358e+36	9.67056e+36	
15.6	4.66772e+36	1.02043e+37	
15.61	4.92534e+36	1.07675e+37	
15.62	5.19718e+36	1.13618e+37	
15.63	5.48403e+36	1.19889e+37	
15.64	5.7867e+36	1.26505e+37	
15.65	6.10608e+36	1.33488e+37	
15.66	6.44309e+36	1.40855e+37	
15.67	6.7987e+36	1.48629e+37	
15.68	7.17393e+36	1.56832e+37	
15.69	7.56988e+36	1.65488e+37	
15.7	7.98767e+36	1.74622e+37	
15.71	8.42853e+36	1.8426e+37	
15.72	8.89372e+36	1.94429e+37	
15.73	9.38458e+36	2.0516e+37	
15.74	9.90253e+36	2.16483e+37	
15.75	1.04491e+37	2.28431e+37	
15.76	1.10258e+37	2.41039e+37	
15.77	1.16343e+37	2.54343e+37	
15.78	1.22764e+37	2.6838e+37	
15.79	1.2954e+37	2.83193e+37	
15.8	1.3669e+37	2.98823e+37	
15.81	1.44234e+37	3.15315e+37	
15.82	1.52194e+37	3.32718e+37	
15.83	1.60594e+37	3.51082e+37	
15.84	1.69458e+37	3.70459e+37	
15.85	1.78811e+37	3.90905e+37	
15.86	1.88679e+37	4.1248e+37	
15.87	1.99093e+37	4.35245e+37	
15.88	2.10081e+37	4.59268e+37	
15.89	2.21676e+37	4.84615e+37	
15.9	2.33911e+37	5.11362e+37	
15.91	2.46821e+37	5.39586e+37	
15.92	2.60444e+37	5.69366e+37	
15.93	2.74818e+37	6.00791e+37	
15.94	2.89986e+37	6.3395e+37	
15.95	3.05991e+37	6.68939e+37	
15.96	3.22879e+37	7.05859e+37	
15.97	3.40699e+37	7.44817e+37	
15.98	3.59503e+37	7.85925e+37	
15.99	3.79345e+37	8.29302e+37	
16	4.00282e+37	8.75072e+37	
16.01	4.22374e+37	9.2337e+37	
16.02	4.45686e+37	9.74332e+37	
16.03	4.70284e+37	1.02811e+38	
16.04	4.9624e+37	1.08485e+38	
16.05	5.23629e+37	1.14473e+38	
16.06	5.52529e+37	1.20791e+38	
16.07	5.83024e+37	1.27457e+38	
16.08	6.15202e+37	1.34492e+38	
16.09	6.49157e+37	1.41915e+38	
16.1	6.84985e+37	1.49747e+38	
16.11	7.22791e+37	1.58012e+38	
16.12	7.62683e+37	1.66733e+38	
16.13	8.04777e+37	1.75936e+38	
16.14	8.49195e+37	1.85646e+38	
16.15	8.96063e+37	1.95892e+38	
16.16	9.45519e+37	2.06704e+38	
16.17	9.97704e+37	2.18112e+38	
16.18	1.05277e+38	2.3015e+38	
16.19	1.11087e+38	2.42853e+38	
16.2	1.17219e+38	2.56256e+38	
16.21	1.23688e+38	2.704e+38	
16.22	1.30515e+38	2.85323e+38	
16.23	1.37718e+38	3.01071e+38	
16.24	1.45319e+38	3.17688e+38	
16.25	1.53339e+38	3.35222e+38	
16.26	1.61803e+38	3.53723e+38	
16.27	1.70733e+38	3.73246e+38	
16.28	1.80156e+38	3.93846e+38	
16.29	1.90099e+38	4.15583e+38	
16.3	2.00591e+38	4.3852e+38	
16.31	2.11662e+38	4.62723e+38	
16.32	2.23344e+38	4.88262e+38	
16.33	2.35671e+38	5.1521e+38	
16.34	2.48678e+38	5.43645e+38	
16.35	2.62403e+38	5.7365e+38	
16.36	2.76886e+38	6.05311e+38	
16.37	2.92168e+38	6.3872e+38	
16.38	3.08293e+38	6.73972e+38	
16.39	3.25308e+38	7.1117e+38	
16.4	3.43263e+38	7.50421e+38	
16.41	3.62208e+38	7.91838e+38	
16.42	3.82199e+38	8.35541e+38	
16.43	4.03294e+38	8.81657e+38	
16.44	4.25552e+38	9.30317e+38	
16.45	4.49039e+38	9.81663e+38	
16.46	4.73823e+38	1.03584e+39	
16.47	4.99974e+38	1.09301e+39	
16.48	5.27569e+38	1.15334e+39	
16.49	5.56686e+38	1.21699e+39	
16.5	5.87411e+38	1.28416e+39	
16.51	6.19831e+38	1.35504e+39	
16.52	6.54041e+38	1.42983e+39	
16.53	6.90139e+38	1.50874e+39	
16.54	7.28229e+38	1.59201e+39	
16.55	7.68422e+38	1.67988e+39	
16.56	8.10832e+38	1.77259e+39	
16.57	8.55584e+38	1.87043e+39	
16.58	9.02805e+38	1.97366e+39	
16.59	9.52633e+38	2.08259e+39	
16.6	1.00521e+39	2.19753e+39	
16.61	1.06069e+39	2.31882e+39	
16.62	1.11923e+39	2.4468e+39	
16.63	1.18101e+39	2.58184e+39	
16.64	1.24619e+39	2.72434e+39	
16.65	1.31497e+39	2.8747e+39	
16.66	1.38754e+39	3.03336e+39	
16.67	1.46412e+39	3.20078e+39	
16.68	1.54493e+39	3.37744e+39	
16.69	1.6302e+39	3.56385e+39	
16.7	1.72017e+39	3.76054e+39	
16.71	1.81511e+39	3.96809e+39	
16.72	1.91529e+39	4.1871e+39	
16.73	2.021e+39	4.4182e+39	
16.74	2.13255e+39	4.66205e+39	
16.75	2.25025e+39	4.91935e+39	
16.76	2.37444e+39	5.19086e+39	
16.77	2.50549e+39	5.47736e+39	
16.78	2.64378e+39	5.77967e+39	
16.79	2.78969e+39	6.09866e+39	
16.8	2.94366e+39	6.43525e+39	
16.81	3.10613e+39	6.79043e+39	
16.82	3.27756e+39	7.16521e+39	
16.83	3.45846e+39	7.56067e+39	
16.84	3.64933e+39	7.97796e+39	
16.85	3.85075e+39	8.41828e+39	
16.86	4.06328e+39	8.8829e+39	
16.87	4.28754e+39	9.37317e+39	
16.88	4.52418e+39	9.89049e+39	
16.89	4.77388e+39	1.04364e+40	
16.9	5.03736e+39	1.10124e+40	
16.91	5.31538e+39	1.16202e+40	
16.92	5.60875e+39	1.22615e+40	
16.93	5.91831e+39	1.29382e+40	
16.94	6.24495e+39	1.36523e+40	
16.95	6.58962e+39	1.44058e+40	
16.96	6.95332e+39	1.52009e+40	
16.97	7.33708e+39	1.60399e+40	
16.98	7.74203e+39	1.69252e+40	
16.99	8.16933e+39	1.78593e+40	
17	8.62021e+39	1.8845e+40	
17.01	9.09598e+39	1.98851e+40	
17.02	9.59801e+39	2.09826e+40	
17.03	1.01277e+40	2.21407e+40	
17.04	1.06867e+40	2.33627e+40	
17.05	1.12765e+40	2.46521e+40	
17.06	1.18989e+40	2.60127e+40	
17.07	1.25556e+40	2.74484e+40	
17.08	1.32486e+40	2.89633e+40	
17.09	1.39798e+40	3.05619e+40	
17.1	1.47514e+40	3.22486e+40	
17.11	1.55656e+40	3.40285e+40	
17.12	1.64247e+40	3.59066e+40	
17.13	1.73312e+40	3.78884e+40	
17.14	1.82877e+40	3.99795e+40	
17.15	1.9297e+40	4.21861e+40	
17.16	2.03621e+40	4.45144e+40	
17.17	2.14859e+40	4.69712e+40	
17.18	2.26718e+40	4.95637e+40	
17.19	2.39231e+40	5.22992e+40	
17.2	2.52434e+40	5.51857e+40	
17.21	2.66367e+40	5.82315e+40	
17.22	2.81068e+40	6.14454e+40	
17.23	2.96581e+40	6.48367e+40	
17.24	3.1295e+40	6.84152e+40	
17.25	3.30222e+40	7.21912e+40	
17.26	3.48448e+40	7.61756e+40	
17.27	3.67679e+40	8.03799e+40	
17.28	3.87972e+40	8.48162e+40	
17.29	4.09385e+40	8.94974e+40	
17.3	4.3198e+40	9.44369e+40	
17.31	4.55822e+40	9.96491e+40	
17.32	4.8098e+40	1.05149e+41	
17.33	5.07526e+40	1.10952e+41	
17.34	5.35537e+40	1.17076e+41	
17.35	5.65095e+40	1.23538e+41	
17.36	5.96284e+40	1.30356e+41	
17.37	6.29194e+40	1.37551e+41	
17.38	6.6392e+40	1.45142e+41	
17.39	7.00563e+40	1.53153e+41	
17.4	7.39229e+40	1.61606e+41	
17.41	7.80028e+40	1.70525e+41	
17.42	8.2308e+40	1.79937e+41	
17.43	8.68507e+40	1.89868e+41	
17.44	9.16442e+40	2.00347e+41	
17.45	9.67022e+40	2.11405e+41	
17.46	1.02039e+41	2.23073e+41	
17.47	1.07671e+41	2.35384e+41	
17.48	1.13614e+41	2.48376e+41	
17.49	1.19884e+41	2.62084e+41	
17.5	1.26501e+41	2.76549e+41	
17.51	1.33483e+41	2.91812e+41	
17.52	1.4085e+41	3.07918e+41	
17.53	1.48624e+41	3.24913e+41	
17.54	1.56827e+41	3.42845e+41	
17.55	1.65482e+41	3.61768e+41	
17.56	1.74616e+41	3.81734e+41	
17.57	1.84253e+41	4.02803e+41	
17.58	1.94422e+41	4.25035e+41	
17.59	2.05153e+41	4.48493e+41	
17.6	2.16476e+41	4.73247e+41	
17.61	2.28424e+41	4.99366e+41	
17.62	2.41031e+41	5.26927e+41	
17.63	2.54334e+41	5.56009e+41	
17.64	2.68371e+41	5.86697e+41	
17.65	2.83183e+41	6.19078e+41	
17.66	2.98812e+41	6.53246e+41	
17.67	3.15304e+41	6.893e+41	
17.68	3.32707e+41	7.27344e+41	
17.69	3.51069e+41	7.67487e+41	
17.7	3.70446e+41	8.09846e+41	
17.71	3.90891e+41	8.54543e+41	
17.72	4.12465e+41	9.01708e+41	
17.73	4.3523e+41	9.51475e+41	
17.74	4.59252e+41	1.00399e+42	
17.75	4.84599e+41	1.0594e+42	
17.76	5.11345e+41	1.11787e+42	
17.77	5.39567e+41	1.17957e+42	
17.78	5.69347e+41	1.24467e+42	
17.79	6.0077e+41	1.31337e+42	
17.8	6.33928e+41	1.38586e+42	
17.81	6.68916e+41	1.46234e+42	
17.82	7.05834e+41	1.54305e+42	
17.83	7.44791e+41	1.62822e+42	
17.84	7.85897e+41	1.71808e+42	
17.85	8.29273e+41	1.81291e+42	
17.86	8.75042e+41	1.91296e+42	
17.87	9.23337e+41	2.01855e+42	
17.88	9.74298e+41	2.12995e+42	
17.89	1.02807e+42	2.24751e+42	
17.9	1.08481e+42	2.37155e+42	
17.91	1.14469e+42	2.50245e+42	
17.92	1.20786e+42	2.64056e+42	
17.93	1.27453e+42	2.7863e+42	
17.94	1.34487e+42	2.94008e+42	
17.95	1.4191e+42	3.10235e+42	
17.96	1.49742e+42	3.27357e+42	
17.97	1.58007e+42	3.45425e+42	
17.98	1.66727e+42	3.6449e+42	
17.99	1.75929e+42	3.84607e+42	
18	1.85639e+42	4.05834e+42	
18.01	1.95885e+42	4.28233e+42	
18.02	2.06697e+42	4.51868e+42	
18.03	2.18105e+42	4.76807e+42	
18.04	2.30142e+42	5.03123e+42	
18.05	2.42844e+42	5.30892e+42	
18.06	2.56247e+42	5.60193e+42	
18.07	2.7039e+42	5.91111e+42	
18.08	2.85314e+42	6.23735e+42	
18.09	3.01061e+42	6.58161e+42	
18.1	3.17677e+42	6.94486e+42	
18.11	3.3521e+42	7.32816e+42	
18.12	3.53711e+42	7.73262e+42	
18.13	3.73233e+42	8.1594e+42	
18.14	3.93832e+42	8.60973e+42	
18.15	4.15569e+42	9.08492e+42	
18.16	4.38505e+42	9.58634e+42	
18.17	4.62707e+42	1.01154e+43	
18.18	4.88245e+42	1.06737e+43	
18.19	5.15192e+42	1.12628e+43	
18.2	5.43626e+42	1.18844e+43	
18.21	5.7363e+42	1.25404e+43	
18.22	6.0529e+42	1.32325e+43	
18.23	6.38697e+42	1.39628e+43	
18.24	6.73948e+42	1.47335e+43	
18.25	7.11145e+42	1.55466e+43	
18.26	7.50395e+42	1.64047e+43	
18.27	7.91811e+42	1.73101e+43	
18.28	8.35512e+42	1.82655e+43	
18.29	8.81626e+42	1.92736e+43	
18.3	9.30285e+42	2.03373e+43	
18.31	9.81629e+42	2.14598e+43	
18.32	1.03581e+43	2.26442e+43	
18.33	1.09298e+43	2.3894e+43	
18.34	1.1533e+43	2.52127e+43	
18.35	1.21695e+43	2.66043e+43	
18.36	1.28412e+43	2.80726e+43	
18.37	1.35499e+43	2.9622e+43	
18.38	1.42978e+43	3.12569e+43	
18.39	1.50869e+43	3.2982e+43	
18.4	1.59196e+43	3.48024e+43	
18.41	1.67982e+43	3.67232e+43	
18.42	1.77253e+43	3.875e+43	
18.43	1.87036e+43	4.08887e+43	
18.44	1.97359e+43	4.31455e+43	
18.45	2.08252e+43	4.55268e+43	
18.46	2.19746e+43	4.80395e+43	
18.47	2.31874e+43	5.06909e+43	
18.48	2.44671e+43	5.34886e+43	
18.49	2.58175e+43	5.64408e+43	
18.5	2.72425e+43	5.95558e+43	
18.51	2.8746e+43	6.28429e+43	
18.52	3.03326e+43	6.63113e+43	
18.53	3.20067e+43	6.99711e+43	
18.54	3.37732e+43	7.3833e+43	
18.55	3.56372e+43	7.7908e+43	
18.56	3.76041e+43	8.22079e+43	
18.57	3.96796e+43	8.67451e+43	
18.58	4.18696e+43	9.15328e+43	
18.59	4.41804e+43	9.65846e+43	
18.6	4.66188e+43	1.01915e+44	
18.61	4.91918e+43	1.0754e+44	
18.62	5.19068e+43	1.13476e+44	
18.63	5.47717e+43	1.19739e+44	
18.64	5.77946e+43	1.26347e+44	
18.65	6.09844e+43	1.33321e+44	
18.66	6.43503e+43	1.40679e+44	
18.67	6.79019e+43	1.48443e+44	
18.68	7.16496e+43	1.56636e+44	
18.69	7.56041e+43	1.65281e+44	
18.7	7.97768e+43	1.74403e+44	
18.71	8.41799e+43	1.84029e+44	
18.72	8.88259e+43	1.94186e+44	
18.73	9.37284e+43	2.04903e+44	
18.74	9.89015e+43	2.16213e+44	
18.75	1.0436e+44	2.28146e+44	
18.76	1.1012e+44	2.40738e+44	
18.77	1.16198e+44	2.54024e+44	
18.78	1.22611e+44	2.68045e+44	
18.79	1.29378e+44	2.82838e+44	
18.8	1.36519e+44	2.98449e+44	
18.81	1.44053e+44	3.14921e+44	
18.82	1.52004e+44	3.32302e+44	
18.83	1.60393e+44	3.50643e+44	
18.84	1.69246e+44	3.69995e+44	
18.85	1.78587e+44	3.90416e+44	
18.86	1.88443e+44	4.11964e+44	
18.87	1.98844e+44	4.34701e+44	
18.88	2.09819e+44	4.58693e+44	
18.89	2.21399e+44	4.84009e+44	
18.9	2.33618e+44	5.10723e+44	
18.91	2.46512e+44	5.38911e+44	
18.92	2.60118e+44	5.68654e+44	
18.93	2.74474e+44	6.00039e+44	
18.94	2.89623e+44	6.33157e+44	
18.95	3.05608e+44	6.68102e+44	
18.96	3.22475e+44	7.04976e+44	
18.97	3.40273e+44	7.43885e+44	
18.98	3.59054e+44	7.84942e+44	
18.99	3.78871e+44	8.28264e+44	
19	3.99781e+44	8.73978e+44	
19.01	4.21846e+44	9.22214e+44	
19.02	4.45128e+44	9.73113e+44	
19.03	4.69696e+44	1.02682e+45	
19.04	4.9562e+44	1.08349e+45	
19.05	5.22974e+44	1.14329e+45	
19.06	5.51838e+44	1.2064e+45	
19.07	5.82295e+44	1.27298e+45	
19.08	6.14433e+44	1.34324e+45	
19.09	6.48345e+44	1.41737e+45	
19.1	6.84128e+44	1.4956e+45	
19.11	7.21887e+44	1.57815e+45	
19.12	7.61729e+44	1.66525e+45	
19.13	8.03771e+44	1.75716e+45	
19.14	8.48132e+44	1.85414e+45	
19.15	8.94943e+44	1.95647e+45	
19.16	9.44336e+44	2.06445e+45	
19.17	9.96456e+44	2.17839e+45	
19.18	1.05145e+45	2.29862e+45	
19.19	1.10948e+45	2.42549e+45	
19.2	1.17072e+45	2.55936e+45	
19.21	1.23533e+45	2.70061e+45	
19.22	1.30351e+45	2.84967e+45	
19.23	1.37546e+45	3.00694e+45	
19.24	1.45137e+45	3.1729e+45	
19.25	1.53148e+45	3.34802e+45	
19.26	1.616e+45	3.53281e+45	
19.27	1.70519e+45	3.72779e+45	
19.28	1.79931e+45	3.93354e+45	
19.29	1.89861e+45	4.15063e+45	
19.3	2.0034e+45	4.37972e+45	
19.31	2.11397e+45	4.62144e+45	
19.32	2.23065e+45	4.87651e+45	
19.33	2.35376e+45	5.14565e+45	
19.34	2.48367e+45	5.42965e+45	
19.35	2.62075e+45	5.72933e+45	
19.36	2.76539e+45	6.04554e+45	
19.37	2.91802e+45	6.37921e+45	
19.38	3.07907e+45	6.73129e+45	
19.39	3.24901e+45	7.1028e+45	
19.4	3.42833e+45	7.49482e+45	
19.41	3.61755e+45	7.90848e+45	
19.42	3.81721e+45	8.34496e+45	
19.43	4.02789e+45	8.80554e+45	
19.44	4.2502e+45	9.29153e+45	
19.45	4.48478e+45	9.80435e+45	
19.46	4.7323e+45	1.03455e+46	
19.47	4.99349e+45	1.09165e+46	
19.48	5.26909e+45	1.1519e+46	
19.49	5.5599e+45	1.21547e+46	
19.5	5.86676e+45	1.28256e+46	
19.51	6.19056e+45	1.35334e+46	
19.52	6.53223e+45	1.42804e+46	
19.53	6.89276e+45	1.50685e+46	
19.54	7.27318e+45	1.59002e+46	
19.55	7.6746e+45	1.67778e+46	
19.56	8.09818e+45	1.77038e+46	
19.57	8.54514e+45	1.86809e+46	
19.58	9.01676e+45	1.97119e+46	
19.59	9.51441e+45	2.07998e+46	
19.6	1.00395e+46	2.19478e+46	
19.61	1.05936e+46	2.31592e+46	
19.62	1.11783e+46	2.44374e+46	
19.63	1.17953e+46	2.57861e+46	
19.64	1.24463e+46	2.72093e+46	
19.65	1.31332e+46	2.87111e+46	
19.66	1.38581e+46	3.02957e+46	
19.67	1.46229e+46	3.19678e+46	
19.68	1.543e+46	3.37321e+46	
19.69	1.62816e+46	3.55939e+46	
19.7	1.71802e+46	3.75584e+46	
19.71	1.81284e+46	3.96313e+46	
19.72	1.9129e+46	4.18186e+46	
19.73	2.01848e+46	4.41267e+46	
19.74	2.12988e+46	4.65621e+46	
19.75	2.24743e+46	4.9132e+46	
19.76	2.37147e+46	5.18437e+46	
19.77	2.50236e+46	5.47051e+46	
19.78	2.64047e+46	5.77244e+46	
19.79	2.7862e+46	6.09103e+46	
19.8	2.93998e+46	6.4272e+46	
19.81	3.10224e+46	6.78194e+46	
19.82	3.27346e+46	7.15624e+46	
19.83	3.45413e+46	7.55121e+46	
19.84	3.64477e+46	7.96798e+46	
19.85	3.84593e+46	8.40775e+46	
19.86	4.0582e+46	8.87179e+46	
19.87	4.28218e+46	9.36144e+46	
19.88	4.51852e+46	9.87812e+46	
19.89	4.76791e+46	1.04233e+47	
19.9	5.03106e+46	1.09986e+47	
19.91	5.30873e+46	1.16056e+47	
19.92	5.60173e+46	1.22462e+47	
19.93	5.9109e+46	1.29221e+47	
19.94	6.23714e+46	1.36353e+47	
19.95	6.58138e+46	1.43878e+47	
19.96	6.94462e+46	1.51819e+47	
19.97	7.32791e+46	1.60198e+47	
19.98	7.73235e+46	1.6904e+47	
19.99	8.15911e+46	1.7837e+47	
20	8.60943e+46	1.88214e+47	
20.01	9.0846e+46	1.98602e+47	
20.02	9.586e+46	2.09563e+47	
20.03	1.01151e+47	2.2113e+47	
20.04	1.06733e+47	2.33334e+47	
20.05	1.12624e+47	2.46213e+47	
20.06	1.1884e+47	2.59802e+47	
20.07	1.25399e+47	2.74141e+47	
20.08	1.3232e+47	2.89271e+47	
20.09	1.39623e+47	3.05236e+47	
20.1	1.47329e+47	3.22083e+47	
20.11	1.55461e+47	3.39859e+47	
20.12	1.64041e+47	3.58617e+47	
20.13	1.73095e+47	3.7841e+47	
20.14	1.82648e+47	3.99295e+47	
20.15	1.92729e+47	4.21333e+47	
20.16	2.03366e+47	4.44587e+47	
20.17	2.1459e+47	4.69125e+47	
20.18	2.26434e+47	4.95017e+47	
20.19	2.38931e+47	5.22338e+47	
20.2	2.52119e+47	5.51167e+47	
20.21	2.66034e+47	5.81587e+47	
20.22	2.80716e+47	6.13686e+47	
20.23	2.9621e+47	6.47556e+47	
20.24	3.12558e+47	6.83296e+47	
20.25	3.29809e+47	7.21009e+47	
20.26	3.48012e+47	7.60803e+47	
20.27	3.67219e+47	8.02793e+47	
20.28	3.87487e+47	8.47101e+47	
20.29	4.08873e+47	8.93854e+47	
20.3	4.3144e+47	9.43188e+47	
20.31	4.55252e+47	9.95244e+47	
20.32	4.80378e+47	1.05017e+48	
20.33	5.06891e+47	1.10814e+48	
20.34	5.34867e+47	1.1693e+48	
20.35	5.64388e+47	1.23383e+48	
20.36	5.95538e+47	1.30193e+48	
20.37	6.28407e+47	1.37379e+48	
20.38	6.6309e+47	1.44961e+48	
20.39	6.99687e+47	1.52961e+48	
20.4	7.38304e+47	1.61404e+48	
20.41	7.79053e+47	1.70312e+48	
20.42	8.2205e+47	1.79712e+48	
20.43	8.67421e+47	1.8963e+48	
20.44	9.15296e+47	2.00097e+48	
20.45	9.65813e+47	2.1114e+48	
20.46	1.01912e+48	2.22794e+48	
20.47	1.07537e+48	2.3509e+48	
20.48	1.13472e+48	2.48065e+48	
20.49	1.19734e+48	2.61756e+48	
20.5	1.26343e+48	2.76203e+48	
20.51	1.33316e+48	2.91447e+48	
20.52	1.40674e+48	3.07533e+48	
20.53	1.48438e+48	3.24506e+48	
20.54	1.56631e+48	3.42417e+48	
20.55	1.65275e+48	3.61315e+48	
20.56	1.74397e+48	3.81257e+48	
20.57	1.84023e+48	4.02299e+48	
20.58	1.94179e+48	4.24503e+48	
20.59	2.04896e+48	4.47932e+48	
20.6	2.16205e+48	4.72655e+48	
20.61	2.28138e+48	4.98741e+48	
20.62	2.40729e+48	5.26268e+48	
20.63	2.54016e+48	5.55314e+48	
20.64	2.68035e+48	5.85963e+48	
20.65	2.82829e+48	6.18303e+48	
20.66	2.98439e+48	6.52429e+48	
20.67	3.1491e+48	6.88437e+48	
20.68	3.3229e+48	7.26434e+48	
20.69	3.5063e+48	7.66527e+48	
20.7	3.69982e+48	8.08833e+48	
20.71	3.90402e+48	8.53475e+48	
20.72	4.1195e+48	9.0058e+48	
20.73	4.34686e+48	9.50284e+48	
20.74	4.58677e+48	1.00273e+49	
20.75	4.83992e+48	1.05808e+49	
20.76	5.10705e+48	1.11647e+49	
20.77	5.38892e+48	1.17809e+49	
20.78	5.68634e+48	1.24311e+49	
20.79	6.00019e+48	1.31172e+49	
20.8	6.33135e+48	1.38412e+49	
20.81	6.68079e+48	1.46051e+49	
20.82	7.04951e+48	1.54112e+49	
